gene	0	4	8	12	16	20	24	28	32	36	40	44
SKI	3.8083850506560935	3.6767187441184332	3.8300930321329894	3.708032692697105	3.7411433549553164	3.6023024637339396	3.784493513406521	3.667926177425707	3.669752467255762	3.735554670062181	3.8588562961913366	3.6460935167611828
RER1	4.825434576443731	4.4938394414400475	4.7054637463244875	4.660027278284768	4.5824777244483395	4.707265250305959	4.571640408459365	4.7322854826492975	4.534659280413878	4.714943338474289	4.652738872769649	4.595491725517563
PLCH2	0.11479357314314531	0.40926818302691054	0.3160205874155434	0.1443061618923461	0.47510252731260894	0.4354867176192806	0.46888563876056516	0.2589240887400304	0.35898357360517513	0.13034629522595484	0.2419060641172682	0.28073781507392304
TNFRSF14	0.861506014727742	1.430221032807337	1.3387381650531744	1.413334113935476	1.4792460851010163	1.3280436830888105	1.2926050818756376	1.5703220549353936	1.303301474679769	1.2896161267076667	1.7009856194309916	1.5699868116821414
LOC100996583	0.0	0.5770580002024744	0.394758869006414	0.0	0.553820519445097	0.0	0.0	0.0	0.0	0.36014624033082937	0.30422948437381614	0.8261974184450611
FAM213B	3.930226391145997	3.807808269262482	4.0760459544394125	4.045224522925114	3.896359047349877	3.947086344301348	4.103531209877993	4.100456300083297	3.807375531839547	3.8237086056354386	3.929601655236419	3.8027929224767063
ACTRT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDM16	0.0	0.040748960375883866	0.07736729782337348	0.046289886075649066	0.038853056073782435	0.04768369789789661	0.028749619229771525	0.10268513755597206	0.01818064372755714	0.0	0.038979864253158636	0.06362677406825616
MIR4251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGEF16	0.7498800439847019	0.9926401049502102	1.216876979879902	1.480177213226765	1.2706903955891176	1.1794409839102837	0.5905042956019745	1.1985758726123434	0.9382240548849201	1.3245571736503545	0.8263186546558361	1.2287448226187536
TPRG1L	3.3952067875594474	3.1487763265428694	3.648476947726585	3.8308232025615094	3.8072930909451754	3.5313315502029305	3.5546134079799825	3.6586913490098905	3.662171312162273	3.779133623525451	3.8117176239909765	3.8479067352970135
TP73	1.5368635665455495	1.7213945348991584	1.6703191678581075	1.7548276557945799	1.7164817471592508	1.890754071687837	1.7442386114304085	1.6369748846759942	1.7738950798014093	1.7213551589001261	1.3651437944575018	1.4942107766853163
