tracking_id	DMSO_CT00_0	DMSO_CT24_0	DMSO_CT04_0	DMSO_CT28_0	DMSO_CT08_0	DMSO_CT32_0	DMSO_CT12_0	DMSO_CT36_0	DMSO_CT16_0	DMSO_CT40_0	DMSO_CT20_0	DMSO_CT44_0
XLOC_004941	31.1422	21.3076	27.9685	21.3918	29.2191	25.3585	27.2889	22.8284	25.4908	19.1411	26.6441	25.0256
XLOC_004942	0.662931	0.614852	0.93631	0.753863	0.722228	0.885431	0.441882	0.322683	0.893333	0.816116	0.72387	0.527992
XLOC_004943	4.86514	4.63308	4.38553	4.54067	4.69078	4.21568	4.43275	4.31658	4.47232	4.69518	4.2015	4.06201
XLOC_004944	0.968099	1.41146	1.39593	2.51682	1.22669	1.22268	1.14169	2.06307	1.91163	1.46299	1.87134	1.6675
XLOC_004945	6.51219	6.73839	6.84222	6.44804	6.34332	6.05773	6.24812	5.54657	6.45496	5.77844	6.01124	5.95171
XLOC_004946	0.0642172	0.833838	1.35635	0.56648	0.325491	0.825577	0.626291	0.293259	1.04862	0.728373	0.297906	0.732835
XLOC_004947	1.94756	2.25789	1.28547	1.65193	1.64523	2.41843	0.730536	0.741154	1.22317	1.53402	1.5058	0.757676
XLOC_004948	0	0	0	0	0.146785	0	0	0.132249	0	0.10949	0.108699	0.180263
XLOC_004949	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004950	10.0137	7.39643	8.60881	8.044	8.42966	7.23444	8.84401	7.74459	8.29673	8.04999	7.74639	7.17039
XLOC_004951	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004952	5.72781	4.56345	5.38634	4.5907	5.12642	4.0044	5.80546	5.54022	5.17222	4.47353	4.89018	3.63856
XLOC_004953	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004954	0	0.0984418	0	0.0720224	0	0	0	0.161568	0	0	0.0820643	0
XLOC_004955	6.25882	4.36804	4.74461	5.08799	6.96241	4.27304	6.462	4.81082	6.34387	3.78768	4.74333	4.62877
XLOC_004956	0	0	0	0	0.0376913	0.104291	0	0	0.056044	0.0562295	0	0
XLOC_004957	0	0.131306	0	0	0	0	0.106209	0	0	0	0	0
XLOC_004958	1.49544	1.68419	1.8331	2.24695	3.06801	1.31082	1.92324	0.731698	1.67717	0.471161	1.98212	0.775713
XLOC_004959	64.0839	58.6946	58.9282	57.7635	58.7316	62.6029	58.4558	60.4897	54.3466	59.4758	60.9227	62.835
XLOC_004960	0.0459596	0.0426264	0.0606705	0.0623849	0	0.10746	0.0689717	0	0.084414	0.0579322	0.0710831	0.0476803
XLOC_004961	0	0	0	0	0	0	0	0	0.0890872	0	0	0
XLOC_004962	0	2.55927	5.46778	1.87374	1.16634	3.22725	1.90642	5.2542	0	0.869999	3.20248	4.29706
XLOC_004963	0	0.146585	0.104318	0	0.20027	0.0923573	0	0.0601459	0.049631	0	0	0.0819822
XLOC_004964	29.5204	30.1793	27.3138	29.7314	26.4901	26.4591	29.1431	27.4162	26.3191	27.508	30.2528	29.1791
XLOC_004965	118.566	131.816	111.787	123.077	113.725	133.298	128.994	142.804	116.716	139.71	130.64	138.787
XLOC_004966	32.2922	28.5998	30.653	32.2985	32.7352	32.7451	28.4829	30.4028	30.4569	32.6749	30.0764	31.6808
XLOC_004967	13.6238	12.6357	13.1172	11.577	11.5089	13.4027	13.5963	12.2719	11.9319	12.4834	14.0125	12.4482
XLOC_004968	71.9663	66.7054	64.6939	67.2193	65.5134	62.9235	73.9705	66.9702	67.1719	62.8968	67.5025	64.5826
XLOC_004969	28.4122	23.9379	26.6006	23.3805	23.4975	26.7855	31.5923	28.3637	28.8554	26.1957	32.7277	23.0641
XLOC_004970	10.0295	11.1732	8.7504	8.48748	9.73858	9.09445	10.1187	8.68645	10.1364	10.0973	10.4731	9.86676
XLOC_004971	6.53875	5.8334	7.46918	7.02118	6.29339	7.44138	6.77414	7.36786	6.49854	6.85629	7.07437	8.10787
XLOC_004972	0.512305	0.356363	0.338143	0.173816	0.324584	0.149686	0	0.0974803	0.241316	0	0.891227	0.265742
XLOC_004973	17.6694	15.0927	17.8822	15.8788	14.9096	13.4263	13.9653	13.9777	14.3303	15.2293	13.4814	13.114
XLOC_004974	1.07581	1.71415	1.34734	2.10579	1.72441	2.0472	1.33479	1.70062	1.76713	1.9468	1.36499	1.48812
XLOC_004975	0	0	0	0	0	0	0	0	0	0	0	190.992
XLOC_004976	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004977	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004978	0.153884	0.285447	0	0.20884	0.129996	0.0899244	0.23089	0.234246	0.0966471	0.193934	0.118979	0
XLOC_004979	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004980	1.77715	2.36937	1.90611	2.71329	4.03468	2.0121	2.83311	2.95883	2.30204	2.58962	1.88931	2.99598
XLOC_004981	80.5013	88.2982	80.0664	85.6084	86.919	90.9363	90.2372	91.691	79.0057	94.7292	85.4237	91.1846
XLOC_004982	1.74204	1.90674	1.90004	2.06009	1.7366	1.56103	1.73042	1.47652	1.48708	1.79091	1.9181	1.61189
XLOC_004983	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_004984	1.77772	2.42469	3.31303	3.06744	1.94345	3.78869	2.11816	3.26321	4.00626	3.03111	2.0213	2.92913
XLOC_004985	15.4254	14.4766	13.8281	15.2194	15.0875	14.7156	16.826	16.0864	14.8436	15.4132	16.5317	14.7375
XLOC_004986	0.586811	0.509756	0.655162	0.854446	0.674178	0.735916	0.660693	0.647578	0.604611	0.742673	0.414085	0.294204
XLOC_004987	19.1534	19.0269	19.9537	21.9716	19.6859	21.7313	20.5486	19.8039	20.6408	20.3958	20.3076	22.9138
XLOC_004988	0	0	0	0	0.0697202	0	0	0	0	0	0.0638115	0
XLOC_004989	5.41524	6.44149	7.45102	5.95012	5.52942	7.75943	6.95945	6.66405	6.08397	6.47066	7.05705	6.14747
XLOC_004990	44.3209	39.9975	40.9568	35.5754	39.9226	37.9326	38.1561	36.4817	40.0226	38.6032	37.8125	39.5916
XLOC_004991	0.488433	0.45301	0.128942	0.265145	0.495137	0.456681	0.806148	0.817866	0.552176	0.307777	0.528705	0.20268
XLOC_004992	0.224444	0	0.296285	0	0	0	0	0	0	0	0	0
XLOC_004993	2.38058	3.70362	2.87223	3.3697	2.83275	3.231	2.53487	3.15619	3.00633	3.48405	2.35518	3.1336
XLOC_004994	4.68905	5.57213	3.86871	6.5625	3.34223	5.48023	4.72699	5.24181	4.60151	6.27877	3.51216	5.92873
XLOC_004995	47.6522	56.418	49.7938	57.6165	49.5372	64.9441	53.6912	53.7679	50.8389	57.2597	56.1659	65.8063
XLOC_004996	0.0240381	0.0446051	0.0634869	0.0163114	0.101591	0.0281039	0.108265	0.0182957	0.120853	0.0303049	0.0371843	0
XLOC_004997	1.76524	2.30962	3.919	1.30904	1.53175	2.58788	1.41656	1.01292	2.00628	1.59361	1.1716	1.92829
XLOC_004998	0.0939489	0	0	0	0	0	0	0	0	0	0	0.0974662
XLOC_004999	0	0	0	0	0	0	0	0.105402	0	0	0	0
XLOC_005000	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005001	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005002	25.1762	23.3503	19.1004	19.3615	23.3215	13.021	22.4043	20.7036	20.1375	19.183	27.565	13.3896
XLOC_005003	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005004	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005005	4.23327	2.25839	2.92216	2.78958	3.15228	3.25165	2.46729	2.95794	2.54221	2.72996	3.42303	3.05106
XLOC_005006	26.4966	29.2243	25.8394	26.7265	25.4083	22.8768	28.4738	25.6174	27.4356	25.7214	23.9932	28.4792
XLOC_005007	0	58.0543	123.944	84.9478	0	73.1553	70.4376	71.4614	98.2805	118.327	145.188	162.343
XLOC_005008	133.633	82.6275	0	272.035	112.889	78.0904	267.34	135.613	139.881	140.344	68.881	0
XLOC_005009	0	0	1595.27	0	0	0	0	0	0	0	0	0
XLOC_005010	33.2718	0	43.9216	22.5771	0	19.4429	0	25.3236	41.7929	20.9656	0	0
XLOC_005011	25.4971	47.2959	100.975	121.11	258.469	104.297	133.897	77.6246	96.0811	64.266	39.4274	132.258
XLOC_005012	1016.58	0	0	689.815	858.775	594.055	0	0	957.699	1921.74	392.997	0
XLOC_005013	62.5938	145.136	0	127.422	132.193	146.311	46.9584	95.2818	216.217	157.769	145.188	259.749
XLOC_005014	312.824	0	0	106.136	132.132	639.812	352.025	0	98.2349	295.68	0	0
XLOC_005015	584.914	406.87	530.843	272.87	432.352	469.98	219.404	222.593	252.558	391.608	310.915	113.777
XLOC_005016	53.0835	55.5615	42.3963	51.4902	47.6547	56.8865	43.0695	54.841	42.3272	54.2113	49.9204	59.2141
XLOC_005017	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005018	0.586711	0.293009	0.595775	0.45937	0.53376	0.290106	0.203148	0.0687004	0.651935	0.398143	0.418735	0.234106
XLOC_005019	9.0144	10.73	9.03275	8.91523	9.28337	10.1942	7.47453	9.2498	9.39765	8.92289	11.0149	9.16258
XLOC_005020	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005021	50.7064	43.0477	39.6662	43.8741	42.3818	44.8385	46.0912	46.7611	42.3774	47.5894	44.1833	45.9248
XLOC_005022	11.6694	14.4666	14.9278	15.7343	17.1937	13.1775	12.419	13.494	12.5237	14.2448	12.5681	11.5291
XLOC_005023	5.8942	6.60563	7.32696	6.59933	5.31118	7.57761	6.08008	5.64507	5.98469	6.06639	6.07633	5.2486
XLOC_005024	15.6449	14.1514	12.6368	13.1919	14.1244	12.2362	13.5244	12.7548	13.6536	13.2369	14.9751	11.1687
XLOC_005025	2.18501	2.54553	2.39193	3.07382	3.06136	2.61597	2.35886	2.25118	2.54377	2.82084	2.57529	2.12859
XLOC_005026	15.7379	19.3269	16.6395	18.8863	18.5267	19.2875	16.3982	17.8011	17.4804	17.3087	19.0972	19.2751
XLOC_005027	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005028	0	0	0.292366	0.0751424	0	0.129422	0	0.168567	0.0695489	0.0697791	0.171239	0
XLOC_005029	0	0	0.0451863	0	0	0	0	0	0	0.0107842	0.0132321	0
XLOC_005030	0.0835057	0.0774495	0	0.113328	0.0352715	0.195191	0.09397	0.0317786	0.0524459	0.105239	0.0645645	0
XLOC_005031	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005032	0	0	0	0	0.0718466	0	0.191413	0	0.0534152	0	0	0
XLOC_005033	86.8051	82.2741	82.301	76.3855	84.4422	84.7125	86.8972	80.6308	79.985	85.5243	82.3709	90.3369
XLOC_005034	0.603425	1.86554	1.59314	0.955411	4.07803	3.76128	0.905388	2.60255	1.13695	2.91515	2.02173	4.17344
XLOC_005035	0	0	0	0	0	0	0.0788086	0	0	0	0.0812211	0
XLOC_005036	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005037	0	0	0	0	0	0	0	0	0.0405168	0	0	0
XLOC_005038	0.710144	0.987962	0.156242	0.80313	0.499922	0.345819	0	0.630582	0.520342	0.969547	0.457554	0.613942
XLOC_005039	0.596584	0.922393	0.285983	0.607286	0.58797	1.14031	0.821114	1.27168	0.624478	1.06516	0.615017	1.54732
XLOC_005040	0.21627	0.300878	0	0.146753	0.182698	0.379142	0	0	0.203743	0.340696	0.250822	0.448734
XLOC_005041	0	0.204062	0.435665	0.149297	0.278797	0.0642856	0	0.0837295	0	0.138641	0	0
XLOC_005042	0.365897	1.08595	0.676221	0.893824	0.432737	1.11185	0.329399	0.779768	0.183842	0.322788	0.452643	1.06287
XLOC_005043	4.12813	3.61073	3.45198	3.50897	3.37562	3.4511	3.86844	3.79049	3.72755	3.39738	4.10045	3.52064
XLOC_005044	1.17134	0.995759	0.772992	0.791052	0.45137	1.05525	1.12966	0.961225	0.827554	0.490908	0.679155	0.860651
XLOC_005045	0	0	0	0	0	0	0	0	0.550417	0	0	0
XLOC_005046	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005047	0.44585	0	0	0.302028	0	0	0.33448	0.339342	0	0.562518	0	0
XLOC_005048	30.3715	37.8136	30.0697	31.8805	31.9316	40.4154	37.5209	37.0277	30.1674	43.1646	33.9475	41.9544
XLOC_005049	0	0	0	0.176133	0.219274	0	0	0	0	0	0	0
XLOC_005050	2.3731	0.737234	1.08314	2.16193	0.411223	0.425907	2.36391	0.185525	1.99768	0.902387	3.69143	1.64449
XLOC_005051	1.99325	1.39056	3.95843	1.01737	0.94991	0.876134	2.80647	1.85434	1.04324	1.88401	1.79798	2.16356
XLOC_005052	0.092439	0.257205	0.610136	0.627257	0.0780894	0.378127	0.138697	0.422138	0.696678	0.174746	0.214414	0.0958997
XLOC_005053	0.702436	0	0.927273	0.476647	0	0.820957	0.526973	0	0.441166	1.7705	0	0
XLOC_005054	0	0.74866	0.532787	1.64321	2.38664	2.3585	1.21114	0.307185	0.253482	1.27161	2.18438	0
XLOC_005055	11.9917	10.6824	9.69825	10.6136	10.8109	12.5194	11.9832	12.5542	9.46636	10.6625	11.7637	11.3589
XLOC_005056	0.933532	1.99226	2.17195	1.64366	1.96903	1.01488	1.44005	1.46098	1.29603	1.79148	1.69615	1.37501
XLOC_005057	2.38121	2.41222	2.88399	2.94139	3.115	2.84379	2.30671	2.12909	2.09083	2.0322	2.18071	2.18255
XLOC_005058	8.61876	10.4917	9.87628	9.70668	7.53365	10.1779	8.98036	9.7031	8.57063	8.93843	8.09837	8.2584
XLOC_005059	7.43942	6.76079	7.87935	8.08237	8.02961	10.0618	7.07701	8.10721	8.6331	7.54306	7.76372	6.44501
XLOC_005060	1.39956	0.649031	0.461885	0.237423	1.47788	1.02232	0.787473	0.266306	0.878999	0	1.35263	0
XLOC_005061	35.6799	25.4954	26.4582	26.148	33.3388	25.2739	27.6053	29.5651	28.6833	29.7949	28.8822	24.1407
XLOC_005062	4.84756	5.77631	5.46685	6.62232	5.5324	6.4534	4.72045	4.8868	5.86725	5.13819	4.71604	5.16226
XLOC_005063	0.222008	0.205907	0	0.753231	0.37509	1.29733	0.166552	0.506918	0.976026	0.699469	0.343301	0.690958
XLOC_005064	7.17006	8.27101	6.5664	8.51435	5.94347	6.70389	6.38761	6.30991	6.38888	7.00302	7.20682	6.9271
XLOC_005065	1.54865	1.24239	2.00171	1.19406	1.18468	1.15221	0.812526	1.1757	1.60665	1.35347	1.15462	1.62731
XLOC_005066	50.8361	51.7686	56.0964	51.5451	50.3835	47.9807	50.8986	50.6836	49.0529	49.9533	52.6511	48.3003
XLOC_005067	0.323158	0.719349	0.52687	0.479315	0.436796	0.849819	0.484882	0.541161	0.578468	0.671899	0.524988	0.573904
XLOC_005068	0.142073	0.297457	0.683278	0.314371	0.549389	0.380073	0.17975	0.108464	0.538405	0.314393	0.164122	0.39061
XLOC_005069	3.19005	3.98518	7.90661	4.41766	1.8149	4.6794	2.3932	2.18023	4.29325	3.19983	0.654368	3.1744
XLOC_005070	0	0	0.203908	0.104815	0	0.0451322	0	0	0	0.0973337	0.0597145	0.0801244
XLOC_005071	0	0	0.300314	0	0	0.132941	0	0.17315	0	0	0	0
XLOC_005072	24.1985	17.4795	20.7456	20.2762	17.8046	23.2706	20.0381	18.0241	18.6495	17.9447	20.7873	15.4473
XLOC_005073	7.28275	7.39744	7.93651	7.16434	6.39008	7.57074	6.61608	6.43882	7.8621	6.62733	7.57756	6.26825
XLOC_005074	2.12215	2.62193	3.06208	2.9033	3.04219	2.70567	1.39907	2.27856	2.7315	3.22944	2.31286	3.53316
XLOC_005075	284.465	251.246	278.319	222.125	293.207	205.654	351.087	239.134	315.067	237.338	326.645	209.608
XLOC_005076	2.29175	2.62237	2.33835	0.956982	1.64472	2.58429	1.32889	3.36248	1.66077	1.44645	1.36957	1.83728
XLOC_005077	84.4198	82.3723	79.8464	73.7296	78.0279	80.104	94.9062	74.9991	76.4747	75.5298	92.2169	71.821
XLOC_005078	271.705	215.951	208.946	196.93	205.999	181.568	241.955	220.293	228.85	212.953	215.485	192.757
XLOC_005079	0	0	0	0.280224	0	0	0	0	0	0.260223	0	0.142809
XLOC_005080	0	0	0.130481	0	0	0.0577605	0	0	0	0.0622841	0	0
XLOC_005081	0.745125	0.789811	2.10777	0.866768	1.16899	0.933053	0.638855	0.975867	0.802246	0.804901	0.987619	1.21475
XLOC_005082	4.33892	6.37172	6.20505	8.09664	3.97083	4.43715	4.88264	6.60481	7.26685	5.92385	2.79562	5.6267
XLOC_005083	0.0764098	0.0708682	0	0.155576	0	0	0.0573232	0.0581564	0	0.0963099	0	0.0765277
XLOC_005084	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005085	0.679938	0.420421	0.149559	0.0768781	0.191458	0.436931	0.340055	0.258741	0.441673	0.642695	0.350477	0.70541
XLOC_005086	19.0485	18.7246	13.9009	15.1558	16.6015	15.8347	17.3598	16.5911	15.7968	13.6936	17.2689	15.7954
XLOC_005087	22.9894	21.614	18.8628	20.4946	22.1051	20.2334	21.5556	21.2611	19.9126	21.392	21.5351	18.7476
XLOC_005088	0.15223	0.235317	0.736842	0.206596	0.128599	0.237222	0.190341	0.154486	0.318695	0.19185	0.156934	0
XLOC_005089	8.59423	10.6473	11.3536	10.3767	10.4994	10.2283	9.07605	10.6723	11.0101	11.6287	12.5789	8.59299
XLOC_005090	0	0	0	0	0	0	0	0	0.0671646	0	0	0
XLOC_005091	0	0	0.162508	0.0835341	0	0	0	0	0	0	0	0
XLOC_005092	21.5312	27.167	22.2246	30.6837	25.1405	27.366	23.6295	29.8733	24.2845	28.4634	24.9016	27.6423
XLOC_005093	0.270789	0.25115	0.357464	0.306245	0.381256	0.158239	0.33858	0.412201	0.170069	0.341264	0.139578	0.561853
XLOC_005094	13.6873	10.4675	11.6865	11.2379	15.0611	12.0335	14.9274	13.1296	12.5694	11.6866	12.6865	14.4385
XLOC_005095	25.492	21.4307	22.1884	20.9783	23.4801	22.1686	26.1354	24.2281	22.7203	24.7462	25.1701	24.8532
XLOC_005096	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005097	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005098	0	0	0	0	0	0	0.187597	0	0.157048	0.477901	0	0
XLOC_005099	8.25779	7.58716	7.60946	7.7205	8.0073	7.87183	8.39609	7.67377	7.72358	6.98886	7.93942	7.39751
XLOC_005100	2.47753	2.95437	3.03693	3.60248	2.39192	2.68873	1.85866	2.42444	3.89004	3.12233	2.05239	2.75387
XLOC_005101	10.7125	9.75158	10.606	10.7017	11.2701	10.6942	11.9061	9.85203	11.6806	10.0942	11.0051	9.41564
XLOC_005102	2.70709	3.60001	2.59223	2.99611	2.65398	2.77051	2.78547	3.32721	2.36031	3.14448	2.82747	2.57187
XLOC_005103	0	0.0254927	0	0	0	0	0	0.06276	0	0	0	0
XLOC_005104	15.2974	15.8956	14.2726	20.371	19.627	21.0388	20.564	19.5222	16.8318	19.7147	17.9637	18.2565
XLOC_005105	0	0.0543635	0.154776	0.061551	0	0	0	0	0.0736373	0	0.0453192	0
XLOC_005106	0	0	0	0	0	0	0	0	0	0.650745	0.798468	0
XLOC_005107	0.938984	1.66262	1.58362	1.51466	1.49406	1.27845	1.7989	1.50495	1.32106	1.72305	1.47167	1.5159
XLOC_005108	0.819199	0.615066	1.02992	1.11176	0.889756	1.11699	0.995017	0.950098	0.734999	0.786594	0.693705	0.445169
XLOC_005109	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005110	0.491263	0.790755	2.62608	0.541169	0.57619	0.564653	0.682259	0.519084	1.2494	0.859589	0.677472	0.648637
XLOC_005111	0	0	0.27432	0	0.0585157	0	0	0.105442	0	0.0872963	0	0
XLOC_005112	1.37723	2.22509	0.452424	1.86048	1.53552	1.99695	2.05693	1.38346	1.25762	1.51173	1.32493	0.471424
XLOC_005113	3.50552	2.78304	4.62584	2.77517	4.20107	2.63022	3.50055	1.33405	4.40329	3.68156	2.71037	0.606126
XLOC_005114	4.76784	3.90654	4.67203	5.94747	7.59047	2.06336	6.25542	7.27282	5.53268	5.54143	1.64185	4.40603
XLOC_005115	15.2662	18.0486	13.7817	14.5721	14.5256	14.3359	17.9501	14.7896	12.1388	16.4733	13.5827	14.9308
XLOC_005116	0.223086	0.109615	0.312056	0.529822	0.499264	0.552589	1.15282	0.17992	0.14011	0	0.274164	0
XLOC_005117	27.7	29.9621	27.6503	27.3941	27.6688	30.9992	26.9069	27.9211	25.8668	28.2209	27.5247	26.6323
XLOC_005118	21.6167	19.3466	22.4417	21.298	23.3989	18.6554	22.3923	20.9888	22.3358	20.7321	21.0382	19.2838
XLOC_005119	3.00301	3.581	3.96422	3.78436	6.52331	7.5208	2.57472	5.22429	8.62193	3.24392	3.64862	2.67038
XLOC_005120	1672.38	1615.33	1381.49	1640.44	1663.04	1721.48	1764.57	1699.92	1501.01	1807.82	1838.42	1751.62
XLOC_005121	6.67972	7.8204	8.94995	7.9504	8.40072	8.67012	9.40226	8.21536	8.25431	8.13969	8.50319	7.49116
XLOC_005122	51.1247	36.1196	40.9827	33.7176	39.3225	30.0739	45.195	39.6773	40.3803	37.2073	45.3036	33.8012
XLOC_005123	119.914	88.1139	94.6284	92.6084	85.0694	84.2434	89.4637	88.5454	78.6412	85.581	87.8997	83.165
XLOC_005124	18.5186	19.0252	16.6735	16.3036	17.9704	14.9283	17.8825	19.0098	18.1915	16.3966	20.853	15.271
XLOC_005125	0.653794	0.303189	0.431531	0.22182	0.552304	0.191027	0.245241	0.99522	0.205308	1.02994	0.252748	1.01741
XLOC_005126	42.3048	37.4904	37.9814	31.621	34.7436	32.3889	35.9308	32.1539	38.7643	31.1066	38.623	35.587
XLOC_005127	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005128	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005129	0.203418	0.188665	0.447569	0.491685	0.565137	0.515019	0.610475	0.300816	0.563583	0.41508	0.262141	0.270527
XLOC_005130	32.5239	28.7918	28.7089	26.1674	31.4887	23.9173	32.1837	26.8596	26.0795	22.7351	30.5042	27.2846
XLOC_005131	9.52329	8.50907	8.34219	7.78229	7.943	8.17073	8.42711	9.23722	9.3932	7.94682	8.67951	7.41943
XLOC_005132	1.24223	0.303194	1.55354	0.266189	0.718008	0.611298	1.07908	0.348334	0.903373	0.24719	0.85936	0.0678283
XLOC_005133	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005134	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005135	0.451833	0.335252	0.556694	0.408797	0.305355	0.387252	0.293773	0.412675	0.624305	0.474523	0.209607	0.343749
XLOC_005136	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005137	4.15671	2.19453	3.03907	3.77525	2.59307	3.47539	2.9265	3.89381	3.65488	4.43261	3.16442	3.25083
XLOC_005138	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005139	0.279701	0	0.738459	0.189795	0.472565	0	0	0	0.175667	0	0	0
XLOC_005140	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005141	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005142	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005143	683.052	627.814	516.48	507.457	549.461	374.054	635.856	524.028	549.22	524.164	709.292	367.362
XLOC_005144	300.871	558.1	0	0	0	0	225.716	0	0	0	0	0
XLOC_005145	0	0	0	0	0	0	438.47	444.843	0	491.052	0	404.23
XLOC_005146	0	0	0	0	0	0	138.113	0	231.248	0	427.023	0
XLOC_005147	0.802819	0.310248	0.883157	0.590161	0.565163	1.17285	0.451711	0.661955	1.34457	0.337254	0.517266	0.832875
XLOC_005148	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005149	0.640099	0.624926	1.33419	0.457209	0.541314	0.413781	0.833641	0.487709	0.804034	0.785467	0.731074	0.52426
XLOC_005150	4.90797	5.07339	4.86496	4.18191	4.3681	4.23999	4.4438	3.98606	4.50146	3.65965	3.45304	3.51316
XLOC_005151	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005152	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005153	0	0	0	0	0	0	0	0	0.128006	0	0	0
XLOC_005154	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005155	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005156	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005157	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005158	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005159	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005160	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005161	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005162	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005163	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005164	5.10672	8.77805	4.92623	10.1647	6.61479	10.6476	8.09906	10.0538	7.50498	9.31133	8.68645	11.1057
XLOC_005165	0	0.744588	0	0	0	0	0.150569	0	0	0.252938	0	0
XLOC_005166	0	0	0.291839	0.075007	0.466894	0.258378	0.0829265	0	0.0694236	0.20896	0.512791	0
XLOC_005167	3.88196	2.75415	3.25462	4.52646	4.48616	3.05676	3.64325	3.4865	3.69726	3.19294	3.5001	2.4433
XLOC_005168	0.759899	0.547901	0.401252	0.400858	0.816618	0.976936	1.20869	0.899252	0.978749	0.981988	0.622841	1.1143
XLOC_005169	0	0.0510921	0	0	0.0465359	0	0.0826537	0	0.0691953	0.0694243	0	0
XLOC_005170	2.66494	2.40161	3.39032	3.28322	3.26067	3.65884	2.96601	2.75299	2.78304	2.76318	2.98805	2.6954
XLOC_005171	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005172	6.42594	4.27991	6.89918	5.30388	4.93433	5.3413	5.07507	4.18235	5.06104	6.05439	5.3287	5.19106
XLOC_005173	0	0	0	1.14041	0.709868	0	0.630409	0	0.52776	0	0	0
XLOC_005174	0	0	0	0.16673	0.680415	0.28718	0.302126	0.18702	0.632328	0.309671	0.18998	0
XLOC_005175	0.256509	0.356859	5.58713	0.957319	1.40849	1.04927	0.577306	0.683313	2.89982	1.21226	1.18996	0.665282
XLOC_005176	7.44534	5.83791	6.39335	6.83459	5.03867	6.95155	5.66306	4.95425	6.83739	5.94057	8.22314	8.15702
XLOC_005177	1.71304	2.56821	1.45591	2.26112	2.22022	1.90608	1.77805	1.76817	1.84225	1.8927	1.81716	1.67977
XLOC_005178	9.72898	9.48792	9.65816	9.57651	11.0478	11.2195	9.871	8.55775	11.2072	10.4211	10.7904	11.7474
XLOC_005179	36.9635	37.3824	34.0896	36.2383	35.8566	36.3301	37.7693	37.2515	38.7838	36.7846	41.4326	40.6649
XLOC_005180	3.35233	1.5546	1.32761	2.04729	3.68152	3.52617	2.26345	2.29635	1.89489	1.68992	2.59193	3.13005
XLOC_005181	1.40488	1.46434	2.21125	1.23577	0.733636	1.52033	1.48336	1.44204	1.3933	1.47577	2.03119	1.31047
XLOC_005182	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005183	21.3711	16.8056	17.4092	18.4431	19.0102	17.4198	20.4726	18.3511	21.1771	17.8732	19.5458	18.0022
XLOC_005184	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005185	0.0836187	0	0	0.170274	0.0706383	0	0.0627314	0.127316	0	0.105406	0.0646518	0.260328
XLOC_005186	2.25298	2.63685	2.31798	1.67439	2.31771	2.78985	1.97797	2.41117	2.08886	1.58869	1.45163	2.67559
XLOC_005187	0	0.863534	1.23012	0.31562	0.787199	0.271806	0.347649	0.354621	2.34101	1.46797	1.08073	0.482543
